siteID,labno,dateon,dateoff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
NE15,TH8918SW,"2010-09-07 15:00","2010-09-14 14:00",201009,6.570,11.400, ,1.080, ,0.300, ,0.632, ,0.018, ,0.226, ,0.384, ,0.027, ,0.481,0,-9,2399.600,70.358,70.358,w ,            ,3/28/2013 12:00:00 AM
NE15,TH9129SW,"2010-09-14 14:00","2010-09-21 15:00",201009,6.180,10.500, ,0.415, ,0.028, ,0.035, ,0.036, ,0.964, ,1.545, ,0.078, ,0.874,0,-9,1953.300,29.210,29.210,w ,            ,3/28/2013 12:00:00 AM
NE15,TH9443SW,"2010-09-21 15:00","2010-09-28 14:30",201009,6.460,8.000, ,0.173, ,0.017, ,0.028, ,0.043, ,0.867, ,1.126, ,0.069, ,0.410,0,-9,1435.500,23.114,23.114,w ,            ,3/28/2013 12:00:00 AM
NE15,TH9600SW,"2010-09-28 14:30","2010-10-05 14:00",201010,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,3.300,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TH9887SW,"2010-10-05 14:00","2010-10-12 14:00",201010,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,7.200,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TI0191SW,"2010-10-12 14:00","2010-10-19 14:00",201010,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.700,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TI0363SW,"2010-10-19 14:00","2010-10-26 14:00",201010,6.670,7.800, ,0.352, ,0.019, ,0.037, ,0.009, ,0.815, ,0.777, ,0.024, ,0.378,0,-9,295.000,5.842,5.842,w ,            ,3/28/2013 12:00:00 AM
NE15,TI0687SW,"2010-10-26 14:00","2010-11-02 14:00",201010,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.254,0.254,  ,v           ,3/28/2013 12:00:00 AM
NE15,TI0958SW,"2010-11-02 15:00","2010-11-09 15:00",201011,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.600,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TI1159SW,"2010-11-09 15:00","2010-11-16 15:00",201011,6.590,5.100, ,0.224, ,0.022, ,0.007, ,0.008, ,0.507, ,0.253, ,0.019, ,0.169,0,-9,2942.900,47.244,47.244,w ,            ,3/28/2013 12:00:00 AM
NE15,TI1402SW,"2010-11-16 15:00","2010-11-23 15:00",201011,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,12.900,0.254,0.254,  ,v           ,3/28/2013 12:00:00 AM
NE15,TI1654SW,"2010-11-23 15:00","2010-11-30 15:00",201011,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.100,0.254,0.254,  ,v           ,3/28/2013 12:00:00 AM
NE15,TI1833SW,"2010-11-30 15:00","2010-12-07 15:00",201012,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.400,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TI2055SW,"2010-12-07 15:00","2010-12-14 15:00",201012,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,3.100,0.762,0.762,  ,v           ,3/28/2013 12:00:00 AM
NE15,TI2356SW,"2010-12-14 15:00","2010-12-21 15:00",201012,6.470,8.700, ,1.130, ,0.032, ,0.018, ,0.046, ,0.198, ,0.787, ,0.069, ,0.517,0,-9,423.700,6.350,6.350,w ,            ,3/28/2013 12:00:00 AM
NE15,TI2567SW,"2010-12-21 15:00","2010-12-28 15:00",201012,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,9.800,0.508,0.508,  ,v           ,3/28/2013 12:00:00 AM
NE15,TI2866SW,"2010-12-28 15:00","2011-01-04 15:00",201101,6.360,6.200, ,0.488, ,0.019, ,0.032, ,0.030, ,0.284, ,0.592, ,0.027, ,0.596,0,-9,158.300,6.096,6.096,w ,            ,3/28/2013 12:00:00 AM
NE15,TI3167SW,"2011-01-04 15:00","2011-01-11 15:00",201101,5.710,3.200, ,0.091, ,0.005, ,0.001, ,0.007, ,0.200, ,0.658, ,0.024, ,0.090,0,-9,499.200,11.430,11.430,w ,            ,3/28/2013 12:00:00 AM
NE15,TI3413SW,"2011-01-11 15:00","2011-01-18 15:00",201101,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TI3580SW,"2011-01-18 15:00","2011-01-25 15:00",201101,5.740,6.900, ,0.089, ,0.007, ,0.008, ,0.035, ,0.637, ,0.911, ,0.047, ,0.951,0,-9,167.200,7.112,7.112,w ,            ,3/28/2013 12:00:00 AM
NE15,TI3850SW,"2011-01-25 15:00","2011-02-01 15:00",201101,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1.900,1.016,1.016,  ,v           ,3/28/2013 12:00:00 AM
NE15,TI4064SW,"2011-02-01 15:00","2011-02-08 15:00",201102,5.840,5.100, ,0.064, ,0.005, ,0.005, ,0.063, ,0.460, ,0.374, ,0.106, ,0.274,0,-9,142.100,2.794,2.794,w ,            ,3/28/2013 12:00:00 AM
NE15,TI4311SW,"2011-02-08 15:00","2011-02-15 15:00",201102,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.700,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TI4555SW,"2011-02-15 15:00","2011-02-22 14:30",201102,6.830,30.800, ,1.293, ,0.103, ,0.095, ,0.552, ,2.441, ,3.273, ,0.483, ,4.436,0,-9,67.800,1.270,1.270,w ,            ,3/28/2013 12:00:00 AM
NE15,TI4970SW,"2011-02-22 14:30","2011-03-01 15:00",201102,6.230,7.300, ,0.577, ,0.043, ,0.020, ,0.055, ,0.274, ,1.063, ,0.090, ,0.390,0,-9,22.000,1.524,1.524,wd,            ,3/28/2013 12:00:00 AM
NE15,TI5048SW,"2011-03-01 15:00","2011-03-08 15:00",201103,6.810,28.400, ,0.865, ,0.050, ,0.033, ,0.156, ,2.817, ,3.478, ,0.217, ,3.332,0,-9,70.300,2.540,2.540,w ,            ,3/28/2013 12:00:00 AM
NE15,TI5315SW,"2011-03-08 15:00","2011-03-15 14:00",201103,5.900,19.500, ,0.337, ,0.023, ,0.020, ,0.065, ,1.911, ,2.867, ,0.124, ,3.129,0,-9,131.300,2.794,2.794,w ,            ,3/28/2013 12:00:00 AM
NE15,TI5559SW,"2011-03-15 14:00","2011-03-22 14:00",201103,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TI5822SW,"2011-03-22 14:00","2011-03-29 14:00",201103,6.710,13.800, ,1.034, ,0.049, ,0.036, ,0.076, ,0.960, ,1.354, ,0.119, ,1.046,0,-9,931.000,13.716,13.716,w ,            ,3/28/2013 12:00:00 AM
NE15,TI6055SW,"2011-03-29 14:00","2011-04-05 14:00",201104,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,11.800,0.254,0.254,  ,v           ,3/28/2013 12:00:00 AM
NE15,TI6321SW,"2011-04-05 14:00","2011-04-12 14:00",201104,6.500,9.600, ,0.064, ,0.006, ,0.020, ,0.007, ,1.200, ,0.788, ,0.030, ,0.976,0,-9,384.900,5.842,5.842,w ,            ,3/28/2013 12:00:00 AM
NE15,TI6551SW,"2011-04-12 14:00","2011-04-19 14:00",201104,6.620,13.100, ,0.815, ,0.058, ,0.048, ,0.050, ,0.987, ,1.293, ,0.076, ,1.174,0,-9,4078.900,65.024,65.024,w ,            ,3/28/2013 12:00:00 AM
NE15,TI6804SW,"2011-04-19 14:00","2011-04-26 14:00",201104,6.800,14.400, ,0.323, ,0.023, ,0.017, ,0.028, ,1.685, ,0.936, ,0.051, ,1.183,0,-9,825.500,12.954,12.954,w ,            ,3/28/2013 12:00:00 AM
NE15,TI7040SW,"2011-04-26 14:00","2011-05-03 14:00",201104,7.310,47.000, ,4.210, ,0.227, ,0.299, ,0.160, ,2.940, ,2.368, ,0.290, ,2.829,0,-9,68.100,1.524,1.524,w ,            ,3/28/2013 12:00:00 AM
NE15,TI7354SW,"2011-05-03 14:00","2011-05-10 14:00",201105,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1.200,0.508,0.508,  ,v           ,3/28/2013 12:00:00 AM
NE15,TI7540SW,"2011-05-10 14:00","2011-05-17 14:00",201105,6.760,15.400, ,0.606, ,0.049, ,0.057, ,0.078, ,1.513, ,1.278, ,0.100, ,1.167,0,-9,6758.200,107.696,107.696,w ,            ,3/28/2013 12:00:00 AM
NE15,TI7804SW,"2011-05-17 14:00","2011-05-24 14:00",201105,6.000,8.900, ,0.384, ,0.031, ,0.033, ,0.064, ,0.663, ,1.036, ,0.096, ,1.271,0,-9,3405.600,51.816,51.816,w ,            ,3/28/2013 12:00:00 AM
NE15,TI8041SW,"2011-05-24 14:00","2011-05-31 14:00",201105,6.550,12.700, ,0.761, ,0.063, ,0.075, ,0.116, ,0.855, ,1.388, ,0.159, ,1.227,0,-9,4352.100,67.056,67.056,w ,            ,3/28/2013 12:00:00 AM
NE15,TI8335SW,"2011-05-31 14:00","2011-06-07 14:00",201106,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TI8528SW,"2011-06-07 14:00","2011-06-14 14:00",201106,7.160,36.700, ,3.612, ,0.195, ,0.123, ,0.145, ,1.751, ,2.974, ,0.152, ,3.044,0,-9,183.100,3.048,3.048,w ,            ,3/28/2013 12:00:00 AM
NE15,TI8767SW,"2011-06-14 14:00","2011-06-21 14:00",201106,6.650,12.800, ,0.761, ,0.057, ,0.114, ,0.088, ,1.041, ,1.307, ,0.129, ,0.908,0,-9,5671.700,88.646,88.646,w ,            ,3/28/2013 12:00:00 AM
NE15,TI9022SW,"2011-06-21 14:20","2011-06-28 14:00",201106,6.180,8.500, ,0.523, ,0.033, ,0.020, ,0.030, ,0.575, ,1.299, ,0.058, ,0.900,0,-9,4114.900,60.198,60.198,w ,            ,3/28/2013 12:00:00 AM
NE15,TI9260SW,"2011-06-28 14:00","2011-07-05 14:00",201107,6.600,11.600, ,0.753, ,0.060, ,0.024, ,0.086, ,0.852, ,1.419, ,0.138, ,0.789,0,-9,1512.700,22.352,22.352,w ,            ,3/28/2013 12:00:00 AM
NE15,TI9537SW,"2011-07-05 14:00","2011-07-12 14:00",201107,6.520,15.600, ,0.617, ,0.040, ,0.044, ,0.067, ,1.461, ,2.111, ,0.117, ,1.110,0,-9,1479.700,21.844,21.844,w ,            ,3/28/2013 12:00:00 AM
NE15,TI9752SW,"2011-07-12 14:00","2011-07-19 14:00",201107,6.670,29.900, ,1.795, ,0.111, ,0.068, ,0.172, ,2.342, ,5.370, ,0.276, ,2.166,0,-9,226.300,3.302,3.302,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ0016SW,"2011-07-19 14:00","2011-07-26 14:00",201107,6.670,23.600, ,1.514, ,0.097, ,0.069, ,0.165, ,1.700, ,3.346, ,0.203, ,2.179,0,-9,972.700,14.478,14.478,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ0325SW,"2011-07-26 14:00","2011-08-02 14:00",201107,6.560,15.900, ,0.925, ,0.058, ,0.037, ,0.087, ,1.202, ,2.812, ,0.096, ,1.123,0,-9,1567.300,23.876,23.876,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ0505SW,"2011-08-02 14:00","2011-08-09 14:00",201108,6.100,9.600, ,0.337, ,0.022, ,0.021, ,0.012, ,0.869, ,1.575, ,0.041, ,1.218,0,-9,2591.400,39.878,39.878,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ0742SW,"2011-08-09 14:00","2011-08-16 14:00",201108,6.060,6.400, ,0.322, ,0.022, ,0.011, ,0.019, ,0.469, ,1.127, ,0.035, ,0.470,0,-9,2653.000,39.878,39.878,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ0976SW,"2011-08-16 14:00","2011-08-23 14:45",201108,6.530,14.500, ,1.094, ,0.062, ,0.041, ,0.039, ,0.904, ,2.054, ,0.068, ,1.388,0,-9,1753.900,26.416,26.416,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ1270SW,"2011-08-23 14:45","2011-08-30 14:00",201108,6.140,8.800, ,0.406, ,0.029, ,0.019, ,0.008, ,0.753, ,1.327, ,0.038, ,0.903,0,-9,1022.300,14.986,14.986,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ1506SW,"2011-08-30 14:00","2011-09-06 14:00",201109,6.260,17.400, ,1.429, ,0.079, ,0.047, ,0.044, ,1.145, ,2.062, ,0.094, ,1.820,0,-9,1542.900,23.622,23.622,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ1851SW,"2011-09-06 14:00","2011-09-13 14:00",201109,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,3.100,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TJ2046SW,"2011-09-13 14:00","2011-09-20 14:00",201109,6.810,12.700, ,1.029, ,0.069, ,0.014, ,0.008, ,0.909, ,0.792, ,0.024, ,0.633,0,-9,483.900,8.890,8.890,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ2296SW,"2011-09-20 14:00","2011-09-27 14:00",201109,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.600,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TJ2619SW,"2011-09-27 14:00","2011-10-04 14:00",201110,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TJ2780SW,"2011-10-04 14:00","2011-10-11 14:00",201110,7.010,16.700, ,1.287, ,0.110, ,0.119, ,0.371, ,0.894, ,1.063, ,0.545, ,1.104,0,-9,397.500,7.874,7.874,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ3131SW,"2011-10-11 14:00","2011-10-18 14:00",201110,6.130,3.900, ,0.045, ,0.004, ,0.003, ,0.005, ,0.464, ,0.403, ,0.014, ,0.161,0,-9,941.600,13.970,13.970,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ3373SW,"2011-10-18 14:00","2011-10-25 14:00",201110,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,7.600,0.254,0.254,  ,vc          ,3/28/2013 12:00:00 AM
NE15,TJ3729SW,"2011-10-25 14:00","2011-11-01 14:00",201110,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TJ3780SW,"2011-11-01 14:00","2011-11-08 15:00",201111,6.540,7.600, ,0.320, ,0.018, ,0.012, ,0.008, ,0.807, ,0.362, ,0.016, ,0.426,0,-9,2125.700,33.020,33.020,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ4152SW,"2011-11-08 15:00","2011-11-15 15:00",201111,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1.300,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TJ4411SW,"2011-11-15 15:00","2011-11-22 15:00",201111,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.500,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TJ4556SW,"2011-11-22 15:00","2011-11-29 15:00",201111,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,7.400,0.254,0.254,  ,v           ,3/28/2013 12:00:00 AM
NE15,TJ4897SW,"2011-11-29 15:00","2011-12-06 15:00",201112,6.070,6.700, ,0.264, ,0.017, ,0.016, ,0.019, ,0.533, ,0.944, ,0.042, ,0.787,0,-9,693.100,19.812,19.812,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ5075SW,"2011-12-06 15:00","2011-12-13 15:00",201112,6.170,6.400, ,0.169, ,0.032, ,0.014, ,0.032, ,0.538, ,1.068, ,0.064, ,0.480,0,-9,86.500,4.572,4.572,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ5398SW,"2011-12-13 15:00","2011-12-20 15:00",201112,6.000,6.800, ,0.110, ,0.006, ,0.016, ,0.018, ,0.698, ,1.059, ,0.039, ,0.845,0,-9,728.000,12.192,12.192,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ5608SW,"2011-12-20 15:00","2011-12-27 15:00",201112,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,6.200,0.254,0.254,  ,v           ,3/28/2013 12:00:00 AM
NE15,TJ5816SW,"2011-12-27 15:00","2012-01-03 15:00",201112,6.850,16.400, ,1.071, ,0.094, ,0.084, ,0.446, ,0.931, ,1.850, ,0.296, ,1.308,0,-9,105.600,1.778,1.778,w ,            ,3/28/2013 12:00:00 AM
NE15,TJ6242SW,"2012-01-03 15:00","2012-01-10 15:00",201201,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TJ6493SW,"2012-01-10 15:00","2012-01-17 15:00",201201,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.200,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TJ6618SW,"2012-01-17 15:00","2012-01-24 15:00",201201,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,7.000,1.524,1.524,  ,v           ,3/28/2013 12:00:00 AM
NE15,TJ6971SW,"2012-01-24 15:00","2012-01-31 15:00",201201,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,3/28/2013 12:00:00 AM
NE15,TJ7140SW,"2012-01-31 15:00","2012-02-07 15:00",201202,6.780,16.700, ,0.815, ,0.071, ,0.059, ,0.049, ,1.497, ,1.640, ,0.084, ,1.390,0,-9,500.500,17.526,17.526,w ,            ,7/10/2013 12:00:00 AM
NE15,TJ7571SW,"2012-02-07 15:00","2012-02-14 15:00",201202,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,2.100,2.794,2.794,  ,v           ,
NE15,TJ7645SW,"2012-02-14 15:00","2012-02-21 15:00",201202,6.630,19.000, ,0.394, ,0.024, ,0.027, ,0.064, ,2.117, ,2.327, ,0.066, ,2.211,0,-9,370.400,6.350,6.350,w ,            ,7/10/2013 12:00:00 AM
NE15,TJ7910SW,"2012-02-21 15:00","2012-02-28 15:00",201202,6.080,8.700, ,0.206, ,0.016, ,0.019, ,0.040, ,0.867, ,0.936, ,0.066, ,0.773,0,-9,273.400,5.080,5.080,w ,            ,7/10/2013 12:00:00 AM
NE15,TJ8155SW,"2012-02-28 15:00","2012-03-06 15:00",201203,7.040,23.300, ,2.304, ,0.180, ,0.318, ,0.410, ,0.992, ,1.071, ,0.173, ,1.863,0,-9,203.000,3.810,3.810,w ,            ,
NE15,TJ8552SW,"2012-03-06 15:00","2012-03-13 14:00",201203,6.620,8.300, ,0.136, ,0.011, ,0.018, ,0.020, ,0.971, ,0.577, ,0.034, ,0.360,0,-9,219.200,4.572,4.572,w ,            ,
NE15,TJ8665SW,"2012-03-13 14:00","2012-03-20 14:00",201203,6.370,7.900, ,0.210, ,0.016, ,0.021, ,0.035, ,0.760, ,0.687, ,0.043, ,0.329,0,-9,79.900,2.540,2.540,w ,            ,
NE15,TJ8931SW,"2012-03-20 14:00","2012-03-27 14:00",201203,6.430,11.300, ,0.156, ,0.017, ,0.022, ,0.062, ,1.328, ,1.252, ,0.085, ,0.950,0,-9,511.600,9.398,9.398,w ,            ,
NE15,TJ9190SW,"2012-03-27 14:00","2012-04-03 14:00",201203,7.080,48.400, ,4.297, ,0.247, ,0.268, ,0.244, ,2.771, ,5.134, ,0.267, ,2.833,0,-9,53.400,0.762,0.762,w ,            ,
NE15,TJ9437SW,"2012-04-03 14:00","2012-04-10 14:00",201204,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,89.000,1.524,1.524,  ,c           ,
NE15,TJ9702SW,"2012-04-10 14:00","2012-04-17 14:00",201204,6.690,11.300, ,0.649, ,0.059, ,0.056, ,0.150, ,0.792, ,0.962, ,0.195, ,1.202,0,-9,3207.500,49.276,49.276,w ,            ,
NE15,TJ9953SW,"2012-04-17 14:00","2012-04-24 14:00",201204,6.850,19.500, ,0.945, ,0.070, ,0.089, ,0.074, ,1.767, ,2.126, ,0.177, ,1.481,0,-9,340.700,5.334,5.334,w ,            ,
NE15,TK0291SW,"2012-04-24 14:00","2012-05-01 14:00",201204,6.820,20.300, ,1.984, ,0.136, ,0.076, ,0.166, ,1.027, ,1.540, ,0.215, ,1.695,0,-9,1142.400,17.526,17.526,w ,            ,
NE15,TK0471SW,"2012-05-01 14:00","2012-05-08 14:00",201205,6.600,11.900, ,0.345, ,0.035, ,0.044, ,0.094, ,1.070, ,1.146, ,0.103, ,1.082,0,-9,3394.200,51.562,51.562,w ,            ,
NE15,TK0877SW,"2012-05-08 14:00","2012-05-15 14:00",201205,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,2.100,0.000,0.000,d ,            ,
NE15,TK0980SW,"2012-05-15 14:00","2012-05-22 14:00",201205,6.730,15.100, ,1.355, ,0.109, ,0.088, ,0.095, ,0.768, ,1.221, ,0.146, ,1.473,0,-9,795.700,11.938,11.938,w ,            ,
NE15,TK1223SW,"2012-05-22 14:00","2012-05-29 14:00",201205,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1888.500,29.464,29.464,  ,c           ,
NE15,TK1513SW,"2012-05-29 14:30","2012-06-05 15:00",201206,6.960,18.800, ,1.157, ,0.076, ,0.040, ,0.037, ,1.526, ,2.341, ,0.087, ,1.208,0,-9,198.400,3.556,3.556,w ,            ,
NE15,TK1713SW,"2012-06-05 15:00","2012-06-12 14:00",201206,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,97.300,1.270,1.270,  ,c           ,7/10/2013 12:00:00 AM
NE15,TK2014SW,"2012-06-12 14:00","2012-06-19 14:00",201206,6.090,6.400, ,0.320, ,0.029, ,0.017, ,0.074, ,0.389, ,1.113, ,0.096, ,0.599,0,-9,3932.400,58.928,58.928,w ,            ,
NE15,TK2266SW,"2012-06-19 14:00","2012-06-26 14:00",201206,6.890,13.200, ,0.913, ,0.062, ,0.049, ,0.167, ,0.850, ,1.307, ,0.213, ,1.063,0,-9,2987.200,46.482,46.482,w ,            ,
NE15,TK2520SW,"2012-06-26 14:00","2012-07-03 14:00",201206,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,69.000,0.762,0.762,  ,v           ,
NE15,TK2918SW,"2012-07-03 14:00","2012-07-10 14:00",201207,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.200,0.000,0.000,d ,            ,
NE15,TK3178SW,"2012-07-10 14:00","2012-07-17 14:00",201207,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.200,0.000,0.000,d ,            ,
NE15,TK3422SW,"2012-07-17 14:00","2012-07-24 14:00",201207,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,
NE15,TK3485SW,"2012-07-24 14:00","2012-07-31 14:00",201207,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,198.700,3.048,3.048,  ,c           ,
NE15,TK3793SW,"2012-07-31 14:00","2012-08-07 14:00",201208,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,137.400,2.032,2.032,  ,c           ,
NE15,TK4052SW,"2012-08-07 14:00","2012-08-14 14:00",201208,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,53.400,0.762,0.762,  ,c           ,
NE15,TK4297SW,"2012-08-14 14:00","2012-08-21 14:00",201208,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,265.300,4.064,4.064,  ,c           ,
NE15,TK4572SW,"2012-08-21 14:00","2012-08-28 14:00",201208,6.150,11.400, ,0.254, ,0.017, ,0.019, ,0.044, ,1.202, ,1.753, ,0.068, ,1.204,0,-9,1283.900,19.050,19.050,w ,            ,
NE15,TK4867SW,"2012-08-28 14:00","2012-09-04 14:00",201209,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,2.400,0.000,0.000,d ,            ,
